id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,is_suspicious
1475,1,ad_post,furniture,metro,ios,9.8,4,0,2,115.9,4,88,0,0,0,68.4,0
1476,1,ad_post,phones,metro,ios,114.1,3,0,0,351.43,2,117,0,0,0,,0
1477,5,ad_post,other,rural,android,24.7,3,0,0,217.84,1,67,0,0,0,,1
1478,2,ad_post,bikes,urban,ios,43.2,6,0,1,138.43,1,115,0,1,0,26.9,0
1479,1,ad_post,furniture,urban,android,62.3,4,0,1,71.85,1,159,0,0,1,9.0,0
1480,2,message_send,other,rural,android,3.7,3,1,0,,3,100,0,0,0,13.9,1
1481,2,message_send,bikes,urban,ios,25.3,1,0,0,227.55,2,180,1,0,0,3.2,0
1482,4,ad_post,furniture,urban,android,104.6,0,0,2,204.96,1,140,0,0,0,2.4,0
1483,1,ad_post,other,rural,ios,35.8,3,0,1,234.13,3,149,0,0,0,3.6,0
1484,4,message_send,bikes,,ios,127.0,1,1,1,86.37,3,170,0,1,0,6.0,0
1485,2,ad_post,electronics,rural,ios,169.5,2,0,1,136.41,0,90,0,1,0,6.4,0
1486,5,ad_post,other,metro,ios,47.4,4,1,1,250.36,1,87,0,0,0,6.3,0
1487,1,ad_post,other,metro,android,200.9,2,0,1,,1,158,0,0,1,13.8,0
1488,4,ad_post,electronics,metro,android,26.4,0,1,1,,2,0,0,0,0,11.5,0
1489,1,message_send,fashion,urban,web,62.1,7,0,2,154.91,6,226,0,0,0,15.0,0
1490,5,ad_post,fashion,rural,android,64.7,2,0,0,39.58,3,53,0,0,1,,0
1491,5,ad_post,other,urban,ios,48.5,1,0,1,88.63,5,45,0,0,0,,0
1492,1,ad_post,other,metro,android,140.5,3,0,0,50.27,2,69,0,0,0,6.9,0
1493,1,message_send,phones,rural,android,34.4,2,0,1,128.91,4,40,0,0,0,26.5,0
1494,2,ad_post,bikes,rural,android,49.5,2,0,0,494.47,2,68,0,0,0,,0
1495,1,ad_post,fashion,urban,android,23.9,2,0,1,366.66,1,0,1,0,1,,0
1496,2,message_send,fashion,,android,50.2,2,1,1,79.02,1,77,0,0,1,21.7,0
1497,3,message_send,electronics,urban,ios,16.7,7,1,1,,2,37,0,0,0,9.5,1
1498,2,message_send,electronics,,android,28.3,4,1,1,,2,143,0,0,0,26.1,0
1499,4,ad_post,other,urban,android,52.0,3,0,0,78.17,2,167,0,0,1,,0
1500,1,message_send,furniture,urban,android,64.1,2,0,1,,1,131,0,0,0,,0
1501,4,ad_post,electronics,urban,android,38.4,1,0,2,125.79,1,102,0,0,0,10.8,0
1502,5,message_send,furniture,urban,android,71.7,2,0,0,133.19,5,182,1,0,0,5.0,0
1503,1,ad_post,electronics,metro,ios,152.4,0,0,1,499.34,3,170,0,0,0,3.1,0
1504,1,ad_post,electronics,metro,ios,185.6,2,0,0,,4,43,0,0,0,145.3,0
1505,4,ad_post,other,metro,ios,42.6,4,0,2,120.48,3,35,0,0,0,30.3,0
1506,5,message_send,other,metro,ios,9.3,5,0,1,1188.1,4,225,0,0,0,33.8,0
1507,3,ad_post,furniture,metro,android,23.4,2,0,1,510.17,2,132,0,0,1,74.2,0
1508,5,ad_post,fashion,metro,android,20.2,4,0,0,,2,24,0,0,0,13.3,1
1509,4,ad_post,fashion,metro,web,51.7,5,0,0,175.63,4,152,0,0,0,66.7,0
1510,5,ad_post,phones,,ios,78.6,2,0,1,249.43,4,0,0,1,0,7.7,0
1511,2,ad_post,fashion,metro,web,19.1,2,0,1,380.06,2,113,1,0,1,27.5,0
1512,1,ad_post,bikes,urban,android,43.5,2,0,0,56.03,2,27,0,0,0,48.2,0
1513,3,ad_post,fashion,metro,android,72.5,3,0,0,151.38,2,61,0,0,0,5.5,0
1514,5,message_send,other,,android,37.8,4,0,0,671.66,3,155,0,0,0,4.8,0
1515,3,ad_post,furniture,metro,web,11.6,7,0,0,136.15,5,65,0,0,0,23.8,0
1516,3,ad_post,other,metro,ios,50.7,2,0,0,181.59,4,68,0,0,0,6.1,0
1517,4,ad_post,phones,metro,android,40.9,5,0,1,84.54,3,45,0,0,0,7.0,0
1518,2,message_send,furniture,urban,ios,44.0,1,0,0,60.47,3,157,0,0,0,37.3,0
1519,3,ad_post,other,metro,web,22.9,4,0,1,255.62,2,26,0,1,0,3.6,0
1520,3,ad_post,fashion,,android,67.4,3,0,1,94.21,3,42,0,0,1,19.2,0
1521,4,ad_post,electronics,metro,android,69.9,4,0,1,403.52,1,162,0,0,1,38.3,0
1522,2,ad_post,bikes,rural,android,36.2,5,1,2,68.33,1,75,0,0,1,44.0,0
1523,2,message_send,fashion,metro,android,29.0,2,1,1,110.47,4,185,0,0,0,22.1,0
1524,4,message_send,electronics,rural,android,180.6,1,0,0,237.07,3,158,0,0,0,,0
1525,3,ad_post,other,urban,ios,298.9,2,0,1,155.52,4,43,0,1,0,29.9,0
1526,5,ad_post,phones,metro,ios,35.4,4,0,1,110.3,3,106,0,0,0,24.5,1
1527,1,message_send,fashion,rural,android,84.2,2,0,0,261.34,1,118,0,1,0,3.1,0
1528,4,ad_post,other,urban,android,16.3,3,0,2,354.14,7,73,0,0,1,8.6,1
1529,1,ad_post,furniture,urban,ios,56.6,2,0,1,174.77,1,63,0,1,0,3.5,0
1530,2,message_send,bikes,metro,android,63.0,2,0,0,225.31,1,187,0,0,0,40.4,0
1531,1,ad_post,electronics,rural,ios,55.6,4,0,0,254.41,3,98,0,0,0,30.5,0
1532,3,ad_post,phones,rural,android,124.9,3,0,0,374.98,2,64,0,0,0,6.8,0
1533,2,ad_post,bikes,metro,android,624.1,2,0,1,285.46,2,107,0,0,1,7.8,0
1534,4,ad_post,electronics,urban,ios,31.2,0,0,2,156.64,4,85,0,0,1,4.5,0
1535,5,ad_post,phones,urban,android,27.7,4,0,1,47.19,5,59,1,0,1,7.0,1
1536,3,ad_post,other,metro,ios,30.6,3,0,1,232.16,2,25,1,0,0,7.5,0
1537,4,message_send,electronics,rural,android,129.7,3,0,2,236.97,0,43,0,0,0,45.3,0
1538,2,ad_post,phones,urban,android,47.8,3,2,1,227.32,0,158,1,0,0,22.2,0
1539,1,message_send,bikes,metro,ios,76.8,2,0,0,71.21,0,126,0,0,0,1.7,0
1540,1,message_send,fashion,rural,android,139.1,4,0,1,17.67,0,159,0,0,0,4.9,0
1541,3,message_send,electronics,rural,android,116.7,4,0,1,73.97,3,153,0,0,0,,0
1542,4,ad_post,furniture,urban,ios,24.8,4,0,0,125.13,2,105,0,0,1,27.7,1
1543,1,ad_post,phones,metro,web,129.6,6,0,0,94.9,6,69,0,0,0,46.0,0
1544,1,message_send,bikes,urban,android,107.2,7,0,0,187.71,1,151,0,0,0,11.5,0
1545,2,ad_post,other,metro,android,25.2,2,0,0,177.25,6,44,1,0,1,28.0,1
1546,2,ad_post,furniture,metro,android,24.3,2,0,0,165.4,5,51,1,0,0,25.1,0
1547,3,ad_post,other,metro,android,46.1,1,1,0,128.28,7,141,1,0,1,71.2,1
1548,3,message_send,bikes,metro,android,100.2,3,0,1,511.82,5,86,0,0,0,11.2,0
1549,3,ad_post,fashion,metro,ios,163.9,3,0,0,147.55,5,167,0,0,0,20.1,0
1550,5,message_send,other,urban,android,81.3,6,0,1,101.11,0,139,0,0,0,15.0,0
1551,2,ad_post,electronics,urban,android,240.1,4,0,1,93.48,3,10,0,0,0,17.5,0
1552,2,ad_post,furniture,metro,android,94.1,5,1,1,266.94,3,146,0,0,0,29.6,0
1553,5,ad_post,furniture,metro,android,166.4,3,0,0,207.78,4,185,0,0,1,36.1,0
1554,3,message_send,other,urban,android,236.3,6,0,0,181.36,3,284,1,0,0,19.0,0
1555,1,ad_post,furniture,urban,ios,124.3,2,0,0,56.31,3,124,1,0,0,40.9,0
1556,4,ad_post,furniture,rural,ios,392.1,4,0,1,151.84,1,88,1,0,0,3.6,1
1557,3,message_send,electronics,urban,android,114.7,1,0,1,523.11,2,151,0,0,1,4.3,0
1558,3,ad_post,other,metro,ios,73.9,2,0,1,216.79,4,73,0,0,0,10.2,0
1559,3,ad_post,other,metro,android,64.6,8,0,0,695.42,5,104,0,0,0,27.9,0
1560,3,ad_post,fashion,metro,android,45.7,1,1,2,138.84,3,43,0,0,1,8.8,0
1561,3,message_send,electronics,metro,ios,46.4,2,1,1,53.36,4,160,0,0,0,0.4,0
1562,3,ad_post,furniture,rural,android,23.8,3,0,1,292.51,4,115,0,0,1,25.7,0
1563,5,ad_post,electronics,urban,android,78.2,3,0,1,44.06,4,29,0,0,0,45.0,0
1564,2,ad_post,phones,urban,ios,52.4,3,0,1,158.14,3,98,0,0,0,,0
1565,3,ad_post,phones,rural,ios,116.7,5,0,2,125.2,3,96,0,0,1,7.4,0
1566,4,ad_post,phones,rural,web,354.5,3,1,1,40.01,5,200,0,1,0,14.3,0
1567,3,ad_post,furniture,urban,ios,21.8,3,0,0,280.62,4,0,0,0,0,32.6,0
1568,4,ad_post,bikes,metro,android,80.1,3,0,0,63.47,2,28,0,0,0,74.9,0
1569,1,ad_post,electronics,metro,android,68.1,3,0,1,205.17,1,136,0,0,0,95.2,0
1570,2,ad_post,furniture,,android,41.8,2,0,1,217.14,3,61,0,0,0,18.2,0
1571,3,message_send,fashion,,ios,137.9,3,0,2,83.94,2,119,0,0,1,11.5,0
1572,2,ad_post,bikes,metro,android,76.0,4,0,1,156.33,5,15,0,0,1,2.0,0
1573,3,message_send,bikes,rural,ios,124.0,6,0,1,260.45,1,136,1,0,0,91.2,0
1574,5,ad_post,furniture,metro,android,53.6,0,1,0,252.59,4,48,0,0,0,9.4,0
1575,2,ad_post,furniture,metro,android,24.6,5,0,2,166.4,4,4,0,0,1,10.0,0
1576,2,ad_post,furniture,rural,web,78.9,0,0,0,226.1,3,119,0,0,1,11.8,0
1577,5,ad_post,furniture,urban,android,108.8,1,0,1,89.06,2,51,0,0,0,3.7,0
1578,4,ad_post,fashion,urban,android,110.3,2,0,1,309.12,2,31,0,0,0,17.0,0
1579,4,ad_post,phones,metro,ios,117.6,1,0,1,343.86,2,106,0,0,0,15.8,0
1580,3,ad_post,phones,metro,ios,25.9,2,0,0,530.97,1,0,0,0,0,,1
1581,2,message_send,fashion,rural,web,177.0,2,0,1,211.17,0,150,0,0,0,15.8,0
1582,2,ad_post,electronics,urban,ios,29.3,2,0,0,335.67,4,19,1,0,0,11.4,0
1583,2,message_send,other,rural,ios,143.1,1,0,0,152.2,2,235,0,0,1,11.4,0
1584,5,message_send,other,urban,ios,88.1,7,0,1,100.21,3,77,0,0,0,17.2,0
1585,3,ad_post,electronics,metro,android,43.7,2,0,0,104.94,2,115,0,0,0,4.0,1
1586,2,ad_post,furniture,metro,ios,34.1,2,0,0,90.76,3,146,0,0,0,,0
1587,1,message_send,electronics,rural,web,147.4,1,0,0,,0,146,0,0,0,20.0,0
1588,3,message_send,phones,metro,android,21.8,3,0,2,,3,198,0,0,0,62.1,0
1589,4,ad_post,furniture,rural,android,18.7,2,1,2,363.87,5,49,0,0,0,29.4,0
1590,4,ad_post,furniture,urban,android,46.1,3,0,1,209.08,0,73,1,0,0,56.2,0
1591,3,ad_post,bikes,urban,android,60.1,0,0,1,159.8,1,84,0,0,0,45.3,0
1592,4,message_send,electronics,urban,android,53.7,5,1,1,,1,161,0,0,0,69.3,0
1593,5,ad_post,other,metro,android,55.6,1,0,0,194.66,2,85,0,0,0,1.8,0
1594,3,ad_post,bikes,metro,ios,32.3,5,0,0,93.24,3,134,0,0,1,26.4,0
1595,1,ad_post,bikes,metro,android,44.2,3,0,0,212.58,3,134,0,0,1,14.8,0
1596,2,ad_post,electronics,urban,android,9.4,6,0,0,321.49,6,112,0,0,0,8.7,0
1597,4,ad_post,furniture,rural,web,57.5,9,1,0,682.45,7,116,1,0,0,30.4,0
1598,5,ad_post,furniture,,android,246.5,4,0,1,185.27,2,99,0,1,0,13.4,0
1599,3,ad_post,phones,metro,web,86.9,4,0,0,298.68,8,102,0,0,0,1.6,0
1600,2,ad_post,bikes,metro,ios,149.9,5,0,1,109.85,3,110,1,0,0,77.0,0
1601,5,ad_post,bikes,urban,android,51.6,1,0,2,28.05,0,202,0,1,1,96.0,0
1602,4,ad_post,furniture,metro,ios,50.0,2,0,0,138.74,0,88,0,0,0,5.0,0
1603,2,message_send,bikes,urban,web,168.3,3,0,1,89.07,1,216,0,1,1,,0
1604,4,message_send,phones,metro,web,4.8,3,0,0,97.92,3,257,0,1,0,24.3,0
1605,1,ad_post,fashion,urban,android,59.3,3,0,1,129.06,5,0,0,1,0,3.2,0
1606,4,ad_post,phones,urban,android,96.6,1,0,2,291.35,2,12,0,0,0,8.5,0
1607,4,ad_post,furniture,metro,web,44.3,1,0,1,424.89,2,0,0,0,0,8.5,0
1608,1,ad_post,phones,,android,207.3,2,0,1,,7,193,0,0,0,96.2,0
1609,1,ad_post,phones,rural,android,49.3,3,0,1,,4,134,0,0,0,5.2,0
1610,3,ad_post,fashion,urban,android,9.8,2,0,0,,2,65,1,0,1,22.7,1
1611,1,ad_post,bikes,urban,ios,39.9,4,0,1,98.14,6,76,0,0,1,24.3,0
1612,1,ad_post,phones,metro,web,337.1,3,0,0,158.4,3,138,0,0,0,30.1,0
1613,2,message_send,phones,rural,ios,298.5,2,0,0,215.58,1,334,0,0,0,11.3,0
1614,2,ad_post,electronics,urban,ios,212.9,5,0,1,91.08,3,144,0,0,0,11.1,0
1615,4,ad_post,furniture,metro,android,96.1,2,0,2,59.09,0,163,0,0,0,23.2,0
1616,5,ad_post,fashion,metro,ios,83.4,2,0,0,1727.46,6,120,0,0,0,26.9,0
1617,4,ad_post,phones,urban,ios,81.7,2,0,1,125.78,1,155,0,1,0,19.9,0
1618,2,message_send,phones,urban,android,603.7,1,0,0,109.43,1,141,0,0,0,12.9,0
1619,4,message_send,other,metro,ios,115.6,2,0,1,83.42,0,139,1,1,0,43.5,0
1620,3,message_send,other,metro,android,74.1,5,0,0,200.92,1,154,1,1,0,,1
1621,5,message_send,bikes,urban,web,118.8,3,1,0,73.9,2,95,0,0,0,21.2,0
1622,1,message_send,furniture,metro,ios,39.5,0,0,1,770.7,2,114,0,0,1,6.7,0
1623,5,message_send,bikes,metro,android,34.3,3,0,0,,1,90,0,0,0,160.9,0
1624,3,ad_post,phones,,android,29.2,4,0,1,150.02,3,78,1,0,0,,1
1625,3,ad_post,bikes,rural,android,22.9,2,0,0,55.92,2,210,1,0,0,4.1,0
1626,5,message_send,fashion,metro,android,108.3,5,0,1,70.76,0,159,1,0,0,7.9,0
1627,3,ad_post,bikes,rural,android,34.8,3,0,0,229.3,0,78,0,0,0,6.6,0
1628,5,ad_post,furniture,metro,android,48.5,2,1,1,131.68,3,94,0,0,0,18.8,0
1629,5,message_send,furniture,rural,ios,122.4,2,0,2,19.82,2,218,0,0,0,,0
1630,4,ad_post,phones,rural,web,30.5,2,0,1,90.13,6,141,0,0,0,5.4,0
1631,1,message_send,electronics,rural,android,38.7,4,0,0,120.19,2,315,0,1,0,28.8,0
1632,1,ad_post,electronics,metro,ios,28.8,4,0,1,148.68,6,82,0,1,0,9.2,0
1633,2,ad_post,electronics,urban,android,40.8,1,0,2,147.9,1,61,1,0,0,1.3,1
1634,2,message_send,phones,urban,ios,62.9,2,0,2,461.52,4,136,0,0,0,35.6,0
1635,2,ad_post,furniture,,android,45.7,1,0,0,48.15,1,97,0,0,0,24.7,0
1636,3,ad_post,phones,urban,android,22.2,0,1,2,104.35,2,111,0,0,1,91.0,0
1637,3,message_send,other,urban,ios,116.8,3,0,1,229.04,3,138,0,0,1,31.2,0
1638,3,ad_post,bikes,metro,ios,8.1,1,0,0,316.2,2,118,0,0,0,2.6,0
1639,3,message_send,fashion,urban,ios,14.3,5,0,1,176.11,0,112,0,0,1,9.8,0
1640,2,ad_post,phones,urban,android,138.9,2,0,1,144.55,6,0,1,0,1,,0
1641,2,message_send,bikes,urban,ios,54.6,3,0,0,248.57,3,78,0,0,0,41.5,0
1642,3,ad_post,furniture,urban,android,77.5,1,1,1,55.55,1,79,0,0,0,40.3,0
1643,5,ad_post,fashion,urban,android,12.2,4,0,1,66.35,2,25,0,0,0,13.0,0
1644,4,ad_post,phones,urban,ios,18.8,3,0,1,167.85,2,46,0,0,1,16.2,1
1645,5,message_send,furniture,metro,ios,60.0,3,0,1,,1,227,0,0,1,57.0,0
1646,3,ad_post,fashion,urban,ios,89.2,3,1,1,117.19,1,38,0,0,0,13.5,0
1647,2,ad_post,bikes,urban,web,120.6,4,0,2,108.09,4,35,0,0,0,13.2,0
1648,2,message_send,bikes,urban,android,16.1,7,0,0,230.68,4,333,0,0,1,5.3,0
1649,4,message_send,furniture,metro,android,69.4,0,0,0,101.85,2,26,0,0,0,26.9,0
1650,1,ad_post,fashion,rural,ios,32.8,2,0,1,118.27,6,151,0,0,0,4.0,0
1651,5,ad_post,phones,metro,ios,43.0,4,0,1,132.41,2,95,0,0,0,11.3,0
1652,1,ad_post,phones,urban,ios,29.3,2,1,0,108.8,1,28,0,0,0,23.3,0
1653,1,ad_post,other,metro,android,41.0,4,0,1,,0,195,0,0,0,22.3,0
1654,1,ad_post,other,metro,ios,91.1,2,0,1,305.08,5,70,0,0,0,3.8,0
1655,4,ad_post,furniture,rural,ios,51.4,4,1,1,297.41,0,36,0,0,0,9.7,0
1656,5,ad_post,electronics,metro,web,355.6,0,0,0,203.71,5,0,0,0,0,86.7,0
1657,4,message_send,other,metro,ios,36.7,0,1,0,115.87,1,260,1,0,0,6.9,1
1658,4,ad_post,furniture,metro,ios,131.2,3,0,1,187.56,6,173,1,0,0,63.1,0
1659,5,ad_post,other,metro,ios,26.3,4,0,1,187.53,3,115,0,0,0,,0
1660,5,ad_post,fashion,urban,web,86.3,0,0,1,261.98,1,1,0,0,0,5.8,0
1661,1,ad_post,bikes,rural,android,66.1,5,0,1,39.33,0,0,0,0,0,4.4,0
1662,1,ad_post,other,urban,android,21.8,5,1,0,69.77,2,108,0,0,1,2.5,1
1663,5,ad_post,bikes,rural,android,28.7,3,0,1,6.86,5,105,0,0,0,3.7,1
1664,2,ad_post,other,,android,49.6,0,0,0,51.8,1,127,0,0,0,24.7,0
1665,2,ad_post,phones,metro,ios,27.2,2,0,1,136.79,5,100,0,0,0,13.2,0
1666,1,message_send,furniture,urban,web,87.9,4,1,0,98.03,3,164,0,0,1,5.0,0
1667,2,message_send,other,rural,android,27.5,3,1,0,66.4,1,125,0,0,0,9.6,0
1668,3,message_send,fashion,urban,ios,34.9,5,0,0,43.04,4,194,0,0,0,24.5,0
1669,5,ad_post,electronics,rural,android,91.4,6,0,1,488.8,2,45,0,0,0,30.3,0
1670,3,ad_post,electronics,urban,android,320.7,3,0,1,141.69,4,128,0,0,1,10.3,0
1671,1,ad_post,electronics,metro,android,83.3,3,0,0,322.97,3,41,0,0,0,21.0,0
1672,5,ad_post,bikes,metro,ios,83.4,3,0,1,300.27,0,166,0,0,1,3.9,0
1673,5,ad_post,phones,,android,25.4,1,0,1,195.13,3,179,0,0,0,11.9,0
1674,2,message_send,bikes,metro,android,38.0,5,0,0,46.51,4,181,0,1,0,4.4,0
1675,1,ad_post,other,metro,ios,391.4,5,0,1,151.89,2,150,0,1,1,11.0,0
1676,1,ad_post,other,urban,ios,18.2,3,0,2,,1,26,0,0,1,12.7,1
1677,1,ad_post,other,urban,ios,60.1,5,0,0,56.51,6,104,0,0,1,5.7,0
1678,4,ad_post,electronics,urban,android,48.4,3,0,1,109.6,4,55,0,0,0,13.0,0
1679,2,ad_post,furniture,urban,android,151.9,3,0,1,41.87,3,189,0,0,0,,0
1680,2,ad_post,phones,urban,ios,460.0,3,0,1,163.63,1,123,0,0,0,,0
1681,2,ad_post,furniture,,android,146.4,2,0,1,183.59,3,142,1,0,0,17.3,0
1682,5,message_send,other,rural,android,164.2,2,0,0,189.94,1,182,0,0,1,39.5,0
1683,3,ad_post,other,metro,android,21.0,6,0,1,75.88,4,89,0,0,0,1.9,0
1684,5,ad_post,electronics,rural,ios,36.8,3,0,2,223.34,4,0,0,0,0,3.5,1
1685,1,ad_post,electronics,rural,ios,48.0,3,0,1,292.69,2,76,0,0,0,9.8,0
1686,3,message_send,phones,urban,ios,286.9,3,0,0,316.26,4,116,0,0,0,12.8,0
1687,2,ad_post,bikes,metro,android,18.7,1,1,2,125.06,3,237,0,0,0,,0
1688,5,ad_post,fashion,metro,android,92.2,3,0,0,140.04,5,129,0,0,0,19.2,1
1689,5,message_send,other,metro,ios,75.0,1,0,0,475.81,1,104,0,0,0,8.8,0
1690,4,message_send,furniture,metro,android,143.2,3,1,2,56.38,1,125,0,0,0,4.3,0
1691,3,message_send,bikes,metro,android,18.8,3,0,1,77.29,4,187,0,0,0,21.2,0
1692,3,ad_post,other,urban,web,41.6,5,0,0,86.78,1,194,0,0,1,15.8,0
1693,3,ad_post,other,,android,31.2,5,0,0,270.05,1,90,0,1,1,10.3,0
1694,4,message_send,other,,android,52.2,4,0,1,169.5,5,295,0,0,0,6.8,0
1695,2,ad_post,fashion,metro,ios,212.2,4,0,0,34.28,3,115,0,0,0,,0
1696,1,ad_post,phones,metro,android,19.5,6,0,1,,1,17,0,1,1,24.0,0
1697,5,message_send,furniture,metro,android,85.8,1,0,1,354.14,1,101,0,0,0,24.5,0
1698,2,ad_post,furniture,rural,ios,185.6,3,0,0,249.44,0,10,0,1,1,13.8,0
1699,3,ad_post,bikes,rural,android,15.3,5,1,1,173.95,3,120,0,0,0,32.3,1
1700,5,ad_post,phones,rural,android,70.4,3,0,0,124.18,4,97,0,0,1,12.5,0
1701,3,message_send,fashion,metro,web,104.4,0,0,0,67.12,3,243,0,0,1,4.5,0
1702,3,ad_post,bikes,rural,android,9.4,2,0,0,142.7,4,84,0,0,0,12.6,0
1703,3,ad_post,other,metro,ios,105.0,3,0,2,89.89,2,12,0,0,0,0.6,0
1704,4,ad_post,other,metro,web,120.2,3,0,1,181.68,0,80,0,0,0,2.4,1
1705,3,ad_post,electronics,urban,android,51.8,2,0,1,90.37,2,15,0,0,0,4.7,0
1706,4,message_send,other,metro,ios,58.1,2,0,1,171.07,2,273,0,0,0,41.2,0
1707,4,ad_post,electronics,metro,android,132.3,2,0,1,,1,226,0,0,0,4.2,0
1708,2,ad_post,bikes,metro,android,88.0,4,1,2,440.29,1,11,0,0,0,95.0,0
1709,3,ad_post,electronics,rural,ios,69.7,3,0,1,77.51,5,187,0,0,0,10.4,0
1710,3,message_send,furniture,metro,android,35.4,6,0,0,258.2,3,141,0,0,0,,0
1711,2,ad_post,furniture,urban,android,58.6,2,0,1,194.99,0,17,0,0,0,34.9,0
1712,5,ad_post,other,urban,ios,57.4,2,0,0,197.63,4,160,0,0,0,26.7,0
1713,2,ad_post,other,metro,android,71.3,3,1,0,68.61,5,96,0,1,0,8.6,0
1714,2,ad_post,furniture,metro,android,48.4,0,0,0,168.27,4,21,0,0,0,6.9,0
1715,5,message_send,fashion,urban,android,70.8,4,0,1,81.24,3,152,0,0,0,,0
1716,2,message_send,furniture,rural,ios,41.8,3,0,2,194.56,2,84,0,0,0,12.7,0
1717,1,ad_post,phones,,android,94.9,2,0,2,218.49,5,0,0,0,0,17.1,0
1718,1,ad_post,other,urban,ios,175.0,3,0,0,416.59,2,228,0,0,0,20.5,0
1719,2,ad_post,fashion,urban,android,52.9,4,2,0,530.77,4,100,0,0,1,71.4,0
1720,5,ad_post,phones,urban,android,34.7,3,0,0,182.07,6,89,0,0,1,7.6,0
1721,3,ad_post,other,rural,ios,80.9,1,0,1,,3,46,0,0,0,67.8,0
1722,5,ad_post,other,rural,ios,301.5,3,0,1,,4,55,0,0,0,14.9,0
1723,4,ad_post,other,rural,android,70.6,2,1,0,74.27,4,0,1,0,0,15.0,0
1724,2,ad_post,bikes,urban,ios,90.9,4,0,1,287.53,1,76,0,0,0,17.3,0
1725,4,message_send,bikes,rural,android,67.6,2,0,1,26.14,1,120,0,0,0,27.6,0
1726,5,ad_post,electronics,metro,web,96.9,0,0,1,213.25,3,76,0,0,0,19.2,0
1727,5,ad_post,phones,metro,android,34.2,2,1,2,345.17,3,6,0,0,1,54.4,0
1728,5,message_send,phones,metro,android,22.9,3,1,0,,1,209,0,0,1,1.7,1
1729,4,ad_post,phones,rural,web,41.1,1,0,2,112.2,2,60,0,0,0,5.6,0
1730,1,ad_post,furniture,rural,android,52.2,1,0,0,218.02,5,72,0,0,0,5.1,0
1731,1,ad_post,furniture,,android,41.3,4,0,1,53.83,2,181,0,0,0,10.5,0
1732,4,ad_post,other,urban,android,16.2,2,1,0,656.74,2,79,0,0,0,,1
1733,5,ad_post,electronics,urban,android,92.0,2,0,2,83.5,7,76,0,0,1,20.4,0
1734,1,ad_post,phones,rural,android,47.4,2,1,1,414.01,5,88,0,0,0,34.8,0
1735,5,message_send,other,urban,android,50.4,2,0,1,95.95,3,55,0,0,0,3.0,0
1736,4,ad_post,fashion,metro,ios,44.5,4,0,1,175.11,4,88,0,0,0,39.3,0
1737,4,ad_post,other,,android,20.3,4,0,0,,6,38,0,0,1,8.8,0
1738,5,ad_post,other,urban,web,35.3,1,2,0,173.79,5,91,0,0,0,25.7,0
1739,1,ad_post,other,urban,android,99.9,1,0,2,156.62,3,158,0,0,0,36.1,0
1740,5,ad_post,furniture,metro,ios,150.8,3,0,1,,3,178,0,0,1,1.8,0
1741,1,message_send,bikes,,android,151.2,3,0,2,164.78,2,77,0,0,0,,0
1742,3,ad_post,furniture,urban,ios,52.1,3,0,1,324.98,5,119,0,0,0,48.1,0
1743,2,ad_post,electronics,urban,android,78.3,3,0,0,710.68,8,180,1,0,1,10.7,1
1744,5,ad_post,electronics,metro,ios,14.2,3,0,0,562.23,1,56,0,0,0,22.5,0
1745,3,ad_post,electronics,urban,web,57.0,0,0,1,240.83,2,159,0,1,0,11.2,0
1746,4,ad_post,fashion,urban,android,18.3,2,0,2,59.7,1,187,0,1,0,3.9,0
1747,1,ad_post,phones,metro,android,11.2,3,0,1,316.82,3,47,0,1,1,34.2,0
1748,2,ad_post,electronics,urban,android,28.8,3,0,2,179.57,5,0,0,0,0,26.9,0
1749,1,ad_post,bikes,urban,android,75.6,6,0,0,65.08,4,0,0,0,0,18.5,0
1750,2,ad_post,electronics,metro,android,12.6,4,0,0,141.88,3,36,0,0,0,4.3,0
1751,4,ad_post,furniture,,android,91.9,2,0,1,249.08,2,147,0,0,0,68.3,0
1752,4,ad_post,bikes,metro,web,71.8,3,1,1,110.92,2,41,0,0,1,6.3,0
1753,3,ad_post,furniture,metro,android,22.7,4,0,0,520.37,2,70,0,0,0,,0
1754,4,message_send,electronics,rural,ios,17.7,3,0,2,143.81,1,241,0,0,1,,0
1755,5,ad_post,furniture,urban,ios,39.4,10,0,1,37.55,6,66,1,0,0,21.7,0
1756,3,message_send,other,metro,android,98.1,1,0,1,40.45,1,246,0,0,0,16.4,0
1757,1,ad_post,other,rural,android,36.1,1,0,1,,1,92,0,0,0,12.7,0
1758,2,ad_post,other,metro,ios,21.4,2,0,2,43.33,3,40,0,0,0,48.5,0
1759,3,ad_post,furniture,urban,android,18.7,4,0,0,167.0,1,157,0,0,1,16.7,0
1760,3,ad_post,electronics,metro,web,26.8,3,0,0,56.48,4,13,0,0,1,60.3,1
1761,1,message_send,fashion,rural,web,85.1,1,0,1,135.84,3,256,0,0,0,36.6,0
1762,1,ad_post,fashion,rural,android,31.4,4,0,1,199.11,2,151,0,0,0,22.0,1
1763,2,ad_post,electronics,metro,ios,15.8,3,0,1,64.7,3,157,0,0,0,18.7,1
1764,3,message_send,furniture,urban,web,36.9,2,0,2,117.71,5,95,0,0,0,47.0,0
1765,4,message_send,bikes,rural,ios,39.6,6,0,2,82.05,7,180,0,0,0,4.5,0
